CoDIGO PERSONA;EMPRESA;EDAD;SEXO;SEGMENTO;SEGMENTO_PERSONAL;NACIONAL/ EXTRANJERO;AGRUPADOR;MES DE INICIO;TOTAL HORAS POR PERSONA;CAPACITACION_DE_PAGA;HORAS POR CURSO;CAPACIDAD;MODALIDAD;INVERSION PERCAPITA (US$);DOCENTE/INSTITUCIoN;ASISTENCIA
6531018;Rimac Seguros y Reasegrs;39;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502789;Rimac Seguros y Reasegrs;39;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542220;Rimac Seguros y Reasegrs;32;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6510220;Rimac S.A. EPS;32;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6525231;Rimac Seguros y Reasegrs;33;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6521266;Rimac Seguros y Reasegrs;28;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540506;Rimac S.A. EPS;35;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502920;Rimac Seguros y Reasegrs;37;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6522657;Rimac S.A. EPS;27;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6538350;Rimac Seguros y Reasegrs;26;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540769;Rimac Seguros y Reasegrs;24;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6533811;Rimac Seguros y Reasegrs;28;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6532260;Rimac Seguros y Reasegrs;26;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537973;Rimac Seguros y Reasegrs;37;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500325;Rimac Seguros y Reasegrs;45;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;7;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500466;Rimac Seguros y Reasegrs;38;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;8.5;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500454;Rimac Seguros y Reasegrs;41;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540578;Rimac Seguros y Reasegrs;24;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6527264;Rimac Seguros y Reasegrs;47;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540899;Rimac Seguros y Reasegrs;30;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6509447;Rimac Seguros y Reasegrs;30;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6506073;Rimac Seguros y Reasegrs;35;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542357;Rimac Seguros y Reasegrs;26;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541609;Rimac Seguros y Reasegrs;22;Masculino;Practicante;PRACTICANTE;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6525888;Rimac Seguros y Reasegrs;30;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502798;Rimac Seguros y Reasegrs;46;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6529510;Rimac Seguros y Reasegrs;37;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502220;Rimac Seguros y Reasegrs;39;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6524488;Rimac Seguros y Reasegrs;30;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537840;Rimac Seguros y Reasegrs;34;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6539799;Rimac S.A. EPS;34;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541424;Rimac Seguros y Reasegrs;24;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541616;Rimac Seguros y Reasegrs;43;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6531174;Rimac S.A. EPS;35;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6501096;Rimac Seguros y Reasegrs;35;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6532391;Rimac Seguros y Reasegrs;30;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6531042;Rimac S.A. EPS;27;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537845;Rimac Seguros y Reasegrs;29;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540756;Rimac Seguros y Reasegrs;26;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6538058;Rimac Seguros y Reasegrs;35;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540116;Rimac Seguros y Reasegrs;31;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;8.5;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6538161;Rimac Seguros y Reasegrs;27;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537984;Rimac Seguros y Reasegrs;26;Femenino;Practicante;PRACTICANTE;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6511293;Rimac Seguros y Reasegrs;28;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502123;Rimac Seguros y Reasegrs;31;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6523752;Rimac Seguros y Reasegrs;29;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6537825;Rimac Seguros y Reasegrs;28;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500894;Rimac Seguros y Reasegrs;53;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540262;Rimac Seguros y Reasegrs;26;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6501107;Rimac Seguros y Reasegrs;38;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6539471;Rimac Seguros y Reasegrs;27;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6504678;Rimac S.A. EPS;38;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541563;Rimac Seguros y Reasegrs;30;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6541050;Rimac Seguros y Reasegrs;28;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6518767;Rimac Seguros y Reasegrs;36;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542343;Rimac Seguros y Reasegrs;24;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6501017;Rimac Seguros y Reasegrs;39;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541604;Rimac Seguros y Reasegrs;29;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540304;Rimac S.A. EPS;33;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542200;Rimac Seguros y Reasegrs;30;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6504654;Rimac S.A. EPS;37;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6501850;Rimac Seguros y Reasegrs;33;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500892;Rimac Seguros y Reasegrs;40;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6505974;Rimac Seguros y Reasegrs;37;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541618;Rimac Seguros y Reasegrs;39;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;8;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540130;Rimac Seguros y Reasegrs;25;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;8.5;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6539809;Rimac Seguros y Reasegrs;26;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540922;Rimac Seguros y Reasegrs;25;Masculino;Practicante;PRACTICANTE;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6539493;Rimac Seguros y Reasegrs;23;Femenino;Practicante;PRACTICANTE;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6507876;Rimac Seguros y Reasegrs;42;Masculino;Empleado;ATENCION AL CLIENTE;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6533342;Rimac Seguros y Reasegrs;30;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502173;Rimac Seguros y Reasegrs;29;Femenino;Empleado FFVV;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6521920;Rimac Seguros y Reasegrs;35;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6538330;Rimac Seguros y Reasegrs;42;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502521;Rimac Seguros y Reasegrs;39;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6514898;Rimac S.A. EPS;44;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6541598;Rimac Seguros y Reasegrs;41;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6541073;Rimac Seguros y Reasegrs;23;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500189;Rimac Seguros y Reasegrs;48;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502742;Rimac Seguros y Reasegrs;38;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541602;Rimac Seguros y Reasegrs;33;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6511274;Rimac S.A. EPS;40;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6503181;Rimac Seguros y Reasegrs;32;Femenino;Empleado FFVV;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6525018;Rimac Seguros y Reasegrs;29;Masculino;Sub-Gerente;GERENCIAL;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6536815;Rimac Seguros y Reasegrs;45;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6542198;Rimac Seguros y Reasegrs;38;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502916;Rimac Seguros y Reasegrs;41;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6514313;Rimac Seguros y Reasegrs;32;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540540;Rimac Seguros y Reasegrs;32;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542351;Rimac Seguros y Reasegrs;25;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;9;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500921;Rimac Seguros y Reasegrs;45;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;8.5;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541426;Rimac Seguros y Reasegrs;25;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6504624;Rimac S.A. EPS;43;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537112;Rimac Seguros y Reasegrs;30;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540712;Rimac Seguros y Reasegrs;31;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6526590;Rimac Seguros y Reasegrs;28;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6504544;Rimac S.A. EPS;47;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6502128;Rimac Seguros y Reasegrs;37;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6533087;Rimac Seguros y Reasegrs;28;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6503924;Rimac Seguros y Reasegrs;36;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6504260;Rimac Seguros y Reasegrs;30;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6526955;Rimac Seguros y Reasegrs;34;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6525623;Rimac Seguros y Reasegrs;33;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542407;Rimac Seguros y Reasegrs;25;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542395;Rimac Seguros y Reasegrs;36;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537117;Rimac Seguros y Reasegrs;26;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500220;Rimac Seguros y Reasegrs;49;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6502917;Rimac Seguros y Reasegrs;42;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540755;Rimac Seguros y Reasegrs;31;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541279;Rimac Seguros y Reasegrs;26;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500501;Rimac Seguros y Reasegrs;41;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6500783;Rimac Seguros y Reasegrs;51;Femenino;Gerente;GERENCIAL;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540493;Rimac Seguros y Reasegrs;26;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6523210;Rimac Seguros y Reasegrs;29;Femenino;Empleado FFVV;ATENCION AL CLIENTE;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541265;Rimac Seguros y Reasegrs;40;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540902;Rimac Seguros y Reasegrs;27;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;8.5;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6518057;Rimac Seguros y Reasegrs;38;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6536023;Rimac Seguros y Reasegrs;29;Femenino;Empleado;ATENCION AL CLIENTE;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6501722;Rimac Seguros y Reasegrs;34;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6539479;Rimac Seguros y Reasegrs;22;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540477;Rimac Seguros y Reasegrs;42;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6539487;Rimac Seguros y Reasegrs;26;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540099;Rimac Seguros y Reasegrs;27;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6539797;Rimac Seguros y Reasegrs;36;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6536360;Rimac Seguros y Reasegrs;32;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537843;Rimac Seguros y Reasegrs;32;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6539759;Rimac Seguros y Reasegrs;26;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6521256;Rimac Seguros y Reasegrs;29;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6540734;Rimac Seguros y Reasegrs;41;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6537078;Rimac Seguros y Reasegrs;32;Femenino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6504577;Rimac S.A. EPS;51;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;FALTO
6540722;Rimac Seguros y Reasegrs;32;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6535190;Rimac Seguros y Reasegrs;37;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6501491;Rimac Seguros y Reasegrs;36;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6528279;Rimac S.A. EPS;28;Masculino;Empleado;ATENCION AL CLIENTE;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6517754;Rimac Seguros y Reasegrs;27;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6511275;Rimac S.A. EPS;46;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6524426;Rimac Seguros y Reasegrs;30;Masculino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6542258;Rimac Seguros y Reasegrs;24;Femenino;Empleado;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
6541275;Rimac Seguros y Reasegrs;36;Masculino;Jefe;ADMINISTRATIVOS;NACIONAL;LEARNING;10;8.5;1;0;INNOVACION;VIRTUAL;20;Colectivo23;ASISTIO
