CoDIGO PERSONA;EMPRESA;EDAD;SEXO;"ACTIVO/ CESADO 
(Data 07/12)";SEGMENTO;SEGMENTO_PERSONAL;CATEGORiA_PERSONAL;POSICION;UO3;UO2;NACIONAL/ EXTRANJERO;AGRUPADOR;EVENTO DE APRENDIZAJE;FECHA DE INICIO;FECHA DE TeRMINO;MES DE INICIO;TOTAL HORAS POR PERSONA;CAPACITACION_DE_PAGA;HORAS POR CURSO;CAPACIDAD;MODALIDAD;INVERSION PERCAPITA (US$);DOCENTE/INSTITUCIoN;ASISTENCIA
6537845;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA GESTION ADMINISTRATIVA;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;7/09/2020;28/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6504241;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;7/09/2020;28/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6502663;Rimac Seguros y Reasegrs;38;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ESPECIALISTA TRANSFORMACION PROYECTOS TI;TRIBU TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;7/09/2020;28/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6536823;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;7/09/2020;28/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6539492;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA AUTOMATIZACION DE PROCESOS;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;12;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;FALTO
6542222;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6508535;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE RIESGOS;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6540138;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA GESTION ADMINISTRATIVA;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6541636;Rimac Seguros y Reasegrs;43;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;TECHNICAL TRIBE LEAD SR;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6541268;Rimac Seguros y Reasegrs;29;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR DE PROCESOS;EFICIENCIA OPERATIVA;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6540117;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UI DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6539441;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE SELECCION;SELECCION;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6542352;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;ARQUITECTO DE SOLUCION SR;ARQUITECTURA TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6541030;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;ARQUITECTO DE SOLUCION;ARQUITECTURA TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6539756;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER SR;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6541668;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UI DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6504881;Rimac S.A. EPS;36;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA PREVENCION DE SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6541045;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6540766;Rimac Seguros y Reasegrs;27;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6540767;Rimac Seguros y Reasegrs;22;Masculino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6525258;Rimac S.A. EPS;36;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;MEDICO DE CONVENIOS;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6503577;Rimac Seguros y Reasegrs;31;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;GESTOR PLAN ESTRATEGICO Y CTRL GESTION;FINANZAS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6524488;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COBRANZAS PERSONAS;COBRANZAS;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6542388;Rimac Seguros y Reasegrs;27;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6518057;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ASEGURAMIENTO DE CALIDAD;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6504678;Rimac S.A. EPS;38;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;BUSINESS DEVELOPER;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6536836;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE AFILIACIONES;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6542389;Rimac Seguros y Reasegrs;32;Femenino;CESADO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6522657;Rimac S.A. EPS;27;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SERVICIO ITINERANTE SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;3/09/2020;24/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent y Renan Talavera;ASISTIO
6540304;Rimac S.A. EPS;33;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;MEDICO DE CONVENIOS;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;12;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6502315;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6518078;Rimac S.A. EPS;34;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;EJECUTIVO DE SERVICIO;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6540741;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SERVICIO VEHICULOS;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6540711;Rimac Seguros y Reasegrs;35;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;INGENIERO AUTOMATIZACION DE PRUEBAS;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6541037;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SEGURIDAD DE LA INFORMACION;SEGURIDAD DE LA INFORMACION;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6540766;Rimac Seguros y Reasegrs;27;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6533360;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE APRENDIZAJE;DESARROLLO Y APRENDIZAJE;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6541023;Rimac Seguros y Reasegrs;41;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6501041;Rimac Seguros y Reasegrs;40;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE OPERACIONES DE INVERSION;FINANZAS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6535175;Rimac Seguros y Reasegrs;32;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA OPERACIONES DE COMPRAS;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6500347;Rimac Seguros y Reasegrs;43;Femenino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6542377;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6525419;Rimac Seguros y Reasegrs;42;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;INVESTIGADOR;PREVENCION DEL FRAUDE;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6501833;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR RECONOCIMIENTO Y CAMPAÑAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6501317;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;GROWTH HACKER;PROYECTO PAKTA;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6527269;Rimac Seguros y Reasegrs;40;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;INVESTIGADOR;PREVENCION DEL FRAUDE;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6541586;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6526945;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA OPERACIONES DE COMPRAS;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6526146;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL;NEGOCIOS INTERNACIONALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6541268;Rimac Seguros y Reasegrs;29;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR DE PROCESOS;EFICIENCIA OPERATIVA;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6541026;Rimac Seguros y Reasegrs;37;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6504244;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6539206;Rimac S.A. EPS;34;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;MEDICO SUSCRIPTOR;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6500814;Rimac Seguros y Reasegrs;46;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ESPECIALISTA DE PROYECTOS TI;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6538412;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE DESARROLLO;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;2/09/2020;23/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6501017;Rimac Seguros y Reasegrs;39;Masculino;CESADO;Jefe;ADMINISTRATIVOS;JEFE;JEFE GESTION OPERATIVA PROV;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;12;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;FALTO
6501586;Rimac Seguros y Reasegrs;44;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE CENTRO ATENCION AL CLIENTE PROV;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;FALTO
6508528;Rimac Seguros y Reasegrs;33;Femenino;CESADO;Jefe;ADMINISTRATIVOS;JEFE;JEFE GESTION OPERATIVA PROV;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;FALTO
6500494;Rimac Seguros y Reasegrs;44;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA GESTION TECNICA;TRIBU DATA;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;FALTO
6521579;Rimac Seguros y Reasegrs;39;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;BUSINESS PARTNER;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6541602;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EXPERTO DE APLICACIONES;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6504663;Rimac S.A. EPS;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR GESTION PROVEEDORES SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6504260;Rimac Seguros y Reasegrs;30;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL PROV;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6539756;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UX DESIGNER SR;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6506073;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL PROV;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6537078;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;PRODUCT OWNER;PROYECTO PAKTA;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
6542328;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL;NEGOCIOS INTERNACIONALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;4/09/2020;25/09/2020;9;12;1;0;NEGOCIO;VIRTUAL;0;La Neurona Reina - David Laurent, Javier Garci Blasquez y Victor Tateishi;ASISTIO
